weighted_content,weighted_style,weighted_tv,weighted_total
10.149807929992676,12.821307182312012,3.956608622956992e-07,22.971115112304688
6.556673526763916,5.195801734924316,2.812018919939874e-07,11.75247573852539
10.064712524414062,7.6126203536987305,3.3633224916229665e-07,17.67733383178711
8.436661720275879,6.61954927444458,3.435852136135509e-07,15.056211471557617
11.491348266601562,8.322235107421875,3.5083419902548485e-07,19.813583374023438
12.94642162322998,6.167919635772705,3.9057457001945295e-07,19.114341735839844
9.831146240234375,5.575875759124756,3.1330031902143674e-07,15.407022476196289
12.705241203308105,9.427581787109375,4.6605737225036137e-07,22.132823944091797
11.681675910949707,13.427757263183594,3.2927775350799493e-07,25.109432220458984
12.524352073669434,9.764859199523926,4.091395169325551e-07,22.28921127319336
20.535476684570312,18.88065528869629,3.679106441722979e-07,39.41613006591797
11.255367279052734,7.061241149902344,3.3385597930646327e-07,18.316608428955078
14.147092819213867,14.605085372924805,3.574461686639552e-07,28.752178192138672
12.807291030883789,13.548054695129395,4.449514676707622e-07,26.3553466796875
12.661775588989258,12.297720909118652,3.644303774308355e-07,24.959495544433594
13.648117065429688,9.12360668182373,3.604182268190925e-07,22.771724700927734
15.518440246582031,13.731731414794922,4.146692162976251e-07,29.250171661376953
12.219574928283691,14.890130996704102,3.561178516520158e-07,27.10970687866211
9.963387489318848,8.543281555175781,3.971050261952769e-07,18.506668090820312
9.164440155029297,10.014505386352539,4.0716213334235363e-07,19.178945541381836
17.892471313476562,17.67576026916504,3.9813113517084275e-07,35.56822967529297
9.65882396697998,9.14176082611084,3.254489513437875e-07,18.80058479309082
12.369553565979004,8.478561401367188,3.8399309687520145e-07,20.848114013671875
8.623987197875977,6.775765419006348,3.0254645366767363e-07,15.399752616882324
11.787480354309082,9.135085105895996,3.3420772638237395e-07,20.922565460205078
12.690914154052734,9.671601295471191,3.960399510560819e-07,22.36251449584961
11.816554069519043,7.6399078369140625,4.2998243543479475e-07,19.456462860107422
19.255210876464844,19.603504180908203,3.633032861216634e-07,38.85871505737305
13.48815631866455,8.530868530273438,3.238788508497237e-07,22.019023895263672
10.016308784484863,7.460491180419922,3.9298026877077064e-07,17.47679901123047
11.672378540039062,12.044511795043945,3.7340294056775747e-07,23.716890335083008
14.409533500671387,13.93610954284668,3.846122638151428e-07,28.34564208984375
10.204216003417969,8.559196472167969,3.929225727006269e-07,18.763412475585938
10.87602424621582,8.134145736694336,3.17052837317533e-07,19.010169982910156
11.572671890258789,10.203035354614258,3.5146658206031134e-07,21.775707244873047
13.566680908203125,13.982244491577148,4.264294091171905e-07,27.548925399780273
13.237648010253906,14.29572582244873,3.894927544934035e-07,27.533374786376953
12.00448989868164,11.982760429382324,3.7778892192363855e-07,23.98725128173828
15.949394226074219,12.593440055847168,4.278353173958749e-07,28.542835235595703
19.374183654785156,20.799530029296875,4.565842175452417e-07,40.17371368408203
8.249305725097656,6.213824272155762,3.1272207934307517e-07,14.463129997253418
10.475975036621094,8.468369483947754,3.206614849204925e-07,18.94434356689453
10.945916175842285,10.246776580810547,3.5767152439802885e-07,21.192691802978516
8.063162803649902,6.035859107971191,3.026704860076279e-07,14.099021911621094
10.75253677368164,12.330612182617188,3.5282849353279744e-07,23.083148956298828
11.75136947631836,7.929749965667725,4.122214534163504e-07,19.681119918823242
12.188774108886719,11.230273246765137,4.1346152102050837e-07,23.419048309326172
10.481887817382812,11.325624465942383,3.976746256739716e-07,21.807512283325195
13.821610450744629,11.19616985321045,3.9100720528040256e-07,25.017780303955078
16.862226486206055,17.20684051513672,4.143095111430739e-07,34.069068908691406
10.445428848266602,10.590341567993164,2.7994221341032244e-07,21.035770416259766
13.441339492797852,11.567708015441895,3.694991335123632e-07,25.009048461914062
9.760481834411621,5.779366970062256,3.0824762120573723e-07,15.539848327636719
8.618407249450684,8.168581008911133,3.7813873632330797e-07,16.7869873046875
